Algo,GraphSize,PQType,Result_ms
AStar,393,LL,2.6926999853458256
Prims,393,BMH,106.0169999836944
Prims,393,LL,281.26369998790324
AStar,394,BMH,3.034499997738749
AStar,394,LL,2.702300000237301
Prims,394,BMH,99.89159999531694
Prims,394,LL,331.7339000059292
AStar,395,BMH,2.8343000158201903
AStar,395,LL,3.276999981608242
Prims,395,BMH,105.4724000277929
Prims,395,LL,387.82100001117215
AStar,396,BMH,3.2042000093497336
AStar,396,LL,3.0885000014677644
Prims,396,BMH,115.75680001988076
Prims,396,LL,255.6345000048168
AStar,397,BMH,5.942599993431941
AStar,397,LL,5.464700021548197
Prims,397,BMH,90.08100000210106
Prims,397,LL,310.7515999872703
AStar,398,BMH,2.9989999893587083
AStar,398,LL,2.5458000018261373
Prims,398,BMH,72.51470000483096
Prims,398,LL,247.15169999399222
AStar,399,BMH,4.704399994807318
AStar,399,LL,4.670700000133365
Prims,399,BMH,77.2972000122536
Prims,399,LL,392.93639999232255
AStar,400,BMH,2.5980000209528953
AStar,400,LL,2.576899976702407
Prims,400,BMH,78.5848000086844
Prims,400,LL,389.56640000105835
AStar,401,BMH,2.958299999590963
AStar,401,LL,2.8482000052463263
Prims,401,BMH,73.59270000597462
Prims,401,LL,294.90989999612793
AStar,402,BMH,3.843900020001456
AStar,402,LL,3.3619000168982893
Prims,402,BMH,89.4898000115063
Prims,402,LL,293.0307000060566
AStar,403,BMH,2.7842999843414873
AStar,403,LL,2.417700015939772
Prims,403,BMH,85.10309999110177
Prims,403,LL,268.83250000537373
AStar,404,BMH,5.437899992102757
AStar,404,LL,5.4392000020015985
Prims,404,BMH,129.98440000228584
Prims,404,LL,354.1339999937918
AStar,405,BMH,5.4290000116452575
AStar,405,LL,4.402999999001622
Prims,405,BMH,114.04310000943951
Prims,405,LL,344.1801999870222
AStar,406,BMH,12.712600000668317
AStar,406,LL,16.854300018167123
Prims,406,BMH,94.93240001029335
Prims,406,LL,322.6297999790404
AStar,407,BMH,2.444100013235584
AStar,407,LL,2.29800000670366
Prims,407,BMH,142.77279999805614
Prims,407,LL,375.8528999751434
AStar,408,BMH,2.3307999945245683
AStar,408,LL,2.164500008802861
Prims,408,BMH,93.8114000018686
Prims,408,LL,274.75070001673885
AStar,409,BMH,2.402000012807548
AStar,409,LL,2.435500005958602
Prims,409,BMH,77.5322999979835
Prims,409,LL,251.30609999177977
AStar,410,BMH,2.4794999917503446
AStar,410,LL,2.952100010588765
Prims,410,BMH,74.42849999642931
Prims,410,LL,263.28869999269955
AStar,411,BMH,2.7732999878935516
AStar,411,LL,2.24170001456514
Prims,411,BMH,80.14289999846369
Prims,411,LL,300.3076000022702
AStar,412,BMH,2.6591999921947718
AStar,412,LL,2.5579000066500157
Prims,412,BMH,110.57469999650493
Prims,412,LL,311.528799997177
AStar,413,BMH,2.199200011091307
AStar,413,LL,2.6522999978624284
Prims,413,BMH,73.93830001819879
Prims,413,LL,394.7918000048958
AStar,414,BMH,9.863900020718575
AStar,414,LL,8.084300003247336
Prims,414,BMH,81.00459998240694
Prims,414,LL,382.4430999811739
AStar,415,BMH,2.778299996862188
AStar,415,LL,2.449799998430535
Prims,415,BMH,89.24849997856654
Prims,415,LL,324.2292999930214
AStar,416,BMH,2.500400005374104
AStar,416,LL,2.4708000128157437
Prims,416,BMH,88.87459998368286
Prims,416,LL,374.1844000178389
AStar,417,BMH,2.5274000072386116
AStar,417,LL,2.8442000038921833
Prims,417,BMH,109.43399998359382
Prims,417,LL,346.4498000103049
AStar,418,BMH,3.0909999914001673
AStar,418,LL,2.7449000044725835
Prims,418,BMH,98.81599998334423
Prims,418,LL,400.8183999976609
AStar,419,BMH,2.501900016795844
AStar,419,LL,2.5486999948043376
Prims,419,BMH,91.55240000109188
Prims,419,LL,337.6773000054527
AStar,420,BMH,14.674600010039285
AStar,420,LL,15.14350000070408
Prims,420,BMH,107.47519999858923
Prims,420,LL,370.4386000172235
AStar,421,BMH,3.0150999955367297
AStar,421,LL,3.7182999949436635
Prims,421,BMH,105.65630000201054
Prims,421,LL,410.33660000539385
AStar,422,BMH,3.3943000016734004
AStar,422,LL,3.782100015087053
Prims,422,BMH,133.34439997561276
Prims,422,LL,352.5495000067167
AStar,423,BMH,2.4947999918367714
AStar,423,LL,2.440599986584857
Prims,423,BMH,79.63619998190552
Prims,423,LL,268.1000999873504
AStar,424,BMH,2.523800008930266
AStar,424,LL,2.492800005711615
Prims,424,BMH,82.32099999440834
Prims,424,LL,275.3632999956608
AStar,425,BMH,2.5034999998752028
AStar,425,LL,3.149600001052022
Prims,425,BMH,100.75409998535179
Prims,425,LL,289.11990000051446
AStar,426,BMH,2.7027000032830983
AStar,426,LL,2.69059999845922
Prims,426,BMH,79.2756000009831
Prims,426,LL,265.2844999975059
AStar,427,BMH,2.5357999838888645
AStar,427,LL,2.7525000041350722
Prims,427,BMH,78.1437000259757
Prims,427,LL,279.87189998384565
AStar,428,BMH,4.946900007780641
AStar,428,LL,4.458899988094345
Prims,428,BMH,107.69940001773648
Prims,428,LL,310.1446999935433
AStar,429,BMH,2.3327000089921057
AStar,429,LL,2.24609998986125
Prims,429,BMH,97.60979999555275
Prims,429,LL,285.7316000154242
AStar,430,BMH,2.5486999948043376
AStar,430,LL,2.522599999792874
Prims,430,BMH,79.28110001375899
Prims,430,LL,291.3453000073787
AStar,431,BMH,2.540799992857501
AStar,431,LL,2.5529999984428287
Prims,431,BMH,80.1655999966897
Prims,431,LL,274.4243000051938
AStar,432,BMH,2.554999984567985
AStar,432,LL,2.4825000145938247
Prims,432,BMH,81.419599999208
Prims,432,LL,288.17409998737276
AStar,433,BMH,2.885699999751523
AStar,433,LL,2.9892000020481646
Prims,433,BMH,86.92590001737699
Prims,433,LL,288.5072000208311
AStar,434,BMH,2.5554999883752316
AStar,434,LL,2.4824000138323754
Prims,434,BMH,86.08139998978004
Prims,434,LL,293.7553000228945
AStar,435,BMH,3.062099975068122
AStar,435,LL,3.0020000122021884
Prims,435,BMH,80.50619999994524
Prims,435,LL,289.8925000044983
AStar,436,BMH,2.337100013392046
AStar,436,LL,2.346399996895343
Prims,436,BMH,91.8041999975685
Prims,436,LL,310.82600000081584
AStar,437,BMH,2.5920000043697655
AStar,437,LL,2.6070000021718442
Prims,437,BMH,83.10990000609308
Prims,437,LL,328.4413999936078
AStar,438,BMH,2.8913000132888556
AStar,438,LL,2.715299982810393
Prims,438,BMH,85.85350000066683
Prims,438,LL,314.40389997442253
AStar,439,BMH,3.0675000161863863
AStar,439,LL,2.896999998483807
Prims,439,BMH,99.17110000969842
Prims,439,LL,339.3203000014182
AStar,440,BMH,3.11279998277314
AStar,440,LL,2.6185000024270266
Prims,440,BMH,94.6743999957107
Prims,440,LL,307.8279999899678
AStar,441,BMH,2.655800024513155
AStar,441,LL,2.456199988955632
Prims,441,BMH,90.33269999781623
Prims,441,LL,468.77239999594167
AStar,442,BMH,4.007999988971278
AStar,442,LL,3.8841000059619546
Prims,442,BMH,103.4856999758631
Prims,442,LL,352.1138000069186
AStar,443,BMH,3.801700018811971
AStar,443,LL,3.326800011564046
Prims,443,BMH,104.09029998118058
Prims,443,LL,316.9789999956265
AStar,444,BMH,2.5597999920137227
AStar,444,LL,3.552099980879575
Prims,444,BMH,92.90820002206601
Prims,444,LL,433.28469997504726
AStar,445,BMH,3.424099995754659
AStar,445,LL,2.7492000081110746
Prims,445,BMH,93.12169998884201
Prims,445,LL,308.2779000105802
AStar,446,BMH,3.076699998928234
AStar,446,LL,2.8334000089671463
Prims,446,BMH,87.27519999956712
Prims,446,LL,299.23459998099133
AStar,447,BMH,3.002800018293783
AStar,447,LL,3.009300009580329
Prims,447,BMH,88.04679999593645
Prims,447,LL,317.7799000113737
AStar,448,BMH,2.7350999880582094
AStar,448,LL,2.829099976224825
Prims,448,BMH,90.77400001115166
Prims,448,LL,346.0082999954466
AStar,449,BMH,2.392199996393174
AStar,449,LL,2.3901000095065683
Prims,449,BMH,86.42239999608137
Prims,449,LL,357.43319999892265
AStar,450,BMH,3.0999000009614974
AStar,450,LL,2.371399983530864
Prims,450,BMH,95.60570001485758
Prims,450,LL,332.19449999160133
AStar,451,BMH,2.681099984329194
AStar,451,LL,2.82100000185892
Prims,451,BMH,90.94049999839626
Prims,451,LL,348.067600018112
AStar,452,BMH,3.081300004851073
AStar,452,LL,2.801399998134002
Prims,452,BMH,100.46789998887107
Prims,452,LL,325.38039999781176
AStar,453,BMH,2.831799996783957
AStar,453,LL,2.594999998109415
Prims,453,BMH,85.9618000104092
Prims,453,LL,308.17579998984
AStar,454,BMH,2.8753000078722835
AStar,454,LL,2.915499993832782
Prims,454,BMH,91.72419999958947
Prims,454,LL,317.24709999980405
AStar,455,BMH,3.0012999777682126
AStar,455,LL,3.0039999983273447
Prims,455,BMH,91.24310000333935
Prims,455,LL,319.81549999909475
AStar,456,BMH,2.854800026398152
AStar,456,LL,2.8710999758914113
Prims,456,BMH,87.37220001057722
Prims,456,LL,329.84140000189655
AStar,457,BMH,2.7640000043902546
AStar,457,LL,2.64759999117814
Prims,457,BMH,88.252299989108
Prims,457,LL,310.77250000089407
AStar,458,BMH,2.5055000151041895
AStar,458,LL,2.6351999840699136
Prims,458,BMH,89.28430001833476
Prims,458,LL,318.83110001217574
AStar,459,BMH,2.23430001642555
AStar,459,LL,2.212499995948747
Prims,459,BMH,87.98749998095445
Prims,459,LL,324.825099989539
AStar,460,BMH,2.979299984872341
AStar,460,LL,3.009900014149025
Prims,460,BMH,91.42290000454523
Prims,460,LL,312.497999984771
AStar,461,BMH,2.9565000149887055
AStar,461,LL,3.0658000032417476
Prims,461,BMH,96.4990999782458
Prims,461,LL,331.52949999202974
AStar,462,BMH,3.4752999781630933
AStar,462,LL,3.5539999953471124
Prims,462,BMH,92.57400000933558
Prims,462,LL,324.0059999807272
AStar,463,BMH,3.2999000104609877
AStar,463,LL,3.1865000200923532
Prims,463,BMH,106.67410001042299
Prims,463,LL,329.14960000198334
AStar,464,BMH,3.3869000035338104
AStar,464,LL,3.1331999925896525
Prims,464,BMH,92.68259999225847
Prims,464,LL,360.41029999614693
AStar,465,BMH,2.72019999101758
AStar,465,LL,2.705300023080781
Prims,465,BMH,90.75939998729154
Prims,465,LL,354.2324000154622
AStar,466,BMH,2.689300017664209
AStar,466,LL,2.8735999949276447
Prims,466,BMH,91.30240001832135
Prims,466,LL,332.0963000005577
AStar,467,BMH,2.9448999848682433
AStar,467,LL,2.698600001167506
Prims,467,BMH,92.97409999999218
Prims,467,LL,356.42520000692457
AStar,468,BMH,6.943099986528978
AStar,468,LL,6.938200007425621
Prims,468,BMH,97.68840001197532
Prims,468,LL,334.04059999156743
AStar,469,BMH,3.4432999964337796
AStar,469,LL,3.2838000042829663
Prims,469,BMH,90.94439999898896
Prims,469,LL,354.0190000203438
AStar,470,BMH,2.665300009539351
AStar,470,LL,2.492500003427267
Prims,470,BMH,100.21180001785979
Prims,470,LL,372.45399999665096
AStar,471,BMH,2.521399990655482
AStar,471,LL,2.4732000019866973
Prims,471,BMH,94.22700002323836
Prims,471,LL,339.0715999994427
AStar,472,BMH,19.864300003973767
AStar,472,LL,20.496999990427867
Prims,472,BMH,95.41060001356527
Prims,472,LL,423.31860002013855
AStar,473,BMH,3.641299990704283
AStar,473,LL,3.662700008135289
Prims,473,BMH,150.23309999378398
Prims,473,LL,529.0505000157282
AStar,474,BMH,3.0140000162646174
AStar,474,LL,3.808299981756136
Prims,474,BMH,159.59999998449348
Prims,474,LL,540.2994000178296
AStar,475,BMH,4.1452000150457025
AStar,475,LL,3.72919999063015
Prims,475,BMH,152.5172000110615
Prims,475,LL,551.1582999897655
AStar,476,BMH,3.9816000207792968
AStar,476,LL,3.9890999905765057
Prims,476,BMH,152.51839999109507
Prims,476,LL,393.116099992767
AStar,477,BMH,8.553699997719377
AStar,477,LL,8.206800004700199
Prims,477,BMH,94.49260000837967
Prims,477,LL,355.4602000222076
AStar,478,BMH,2.9839999915566295
AStar,478,LL,2.879400009987876
Prims,478,BMH,95.7936999911908
Prims,478,LL,351.850100007141
AStar,479,BMH,3.1042000045999885
AStar,479,LL,2.9725000204052776
Prims,479,BMH,98.00169998197816
Prims,479,LL,352.4697999819182
AStar,480,BMH,2.9858000052627176
AStar,480,LL,2.808799996273592
Prims,480,BMH,94.39700000802986
Prims,480,LL,356.6827999893576
AStar,481,BMH,4.595499980496243
AStar,481,LL,4.364399996120483
Prims,481,BMH,103.13229999155737
Prims,481,LL,356.5309999976307
AStar,482,BMH,2.5766999751795083
AStar,482,LL,2.5456000003032386
Prims,482,BMH,146.7860999982804
Prims,482,LL,552.8569000016432
AStar,483,BMH,3.3531000080984086
AStar,483,LL,3.7391000078059733
Prims,483,BMH,137.620000023162
Prims,483,LL,349.84320000512525
AStar,484,BMH,2.5932000135071576
AStar,484,LL,2.61060000048019
Prims,484,BMH,101.87710000900552
Prims,484,LL,368.79519998910837
AStar,485,BMH,2.8070999833289534
AStar,485,LL,2.798300003632903
Prims,485,BMH,100.53049999987707
Prims,485,LL,355.44849999132566
AStar,486,BMH,2.7714000025298446
AStar,486,LL,2.5348000053782016
Prims,486,BMH,103.31619999487884
Prims,486,LL,365.1045000005979
AStar,487,BMH,3.356300003360957
AStar,487,LL,3.3340999798383564
Prims,487,BMH,110.47920002602041
Prims,487,LL,355.8941000082996
AStar,488,BMH,2.8962999931536615
AStar,488,LL,2.9935000056866556
Prims,488,BMH,101.10050000366755
Prims,488,LL,363.58919998747297
AStar,489,BMH,3.1641999958083034
AStar,489,LL,3.125299990642816
Prims,489,BMH,105.33289998420514
Prims,489,LL,364.7454000019934
AStar,490,BMH,3.0371999891940504
AStar,490,LL,2.905600005760789
Prims,490,BMH,111.20439998921938
Prims,490,LL,360.60439998982474
AStar,491,BMH,3.152699995553121
AStar,491,LL,2.8473999991547316
Prims,491,BMH,106.99950001435354
Prims,491,LL,367.4594000040088
AStar,492,BMH,3.0694000015500933
AStar,492,LL,2.8756999818142503
Prims,492,BMH,103.30799999064766
Prims,492,LL,384.3415000010282
AStar,493,BMH,3.4207999997306615
AStar,493,LL,3.2608000037726015
Prims,493,BMH,121.96810002205893
Prims,493,LL,406.0014999995474
AStar,494,BMH,3.4798999840859324
AStar,494,LL,3.291700006229803
Prims,494,BMH,108.75620000297204
Prims,494,LL,375.71600000956096
AStar,495,BMH,26.125900010811165
AStar,495,LL,29.399799997918308
Prims,495,BMH,106.41579999355599
Prims,495,LL,373.3871000004001
AStar,496,BMH,3.004099999088794
AStar,496,LL,2.91129999095574
Prims,496,BMH,104.19009998440742
Prims,496,LL,366.24530001427047
AStar,497,BMH,2.651700022397563
AStar,497,LL,2.7768999862018973
Prims,497,BMH,108.47790000843816
Prims,497,LL,385.36240000394173
AStar,498,BMH,2.6978999958373606
AStar,498,LL,2.379899990046397
Prims,498,BMH,111.33390001486987
Prims,498,LL,368.94489999394864
AStar,499,BMH,3.2964000129140913
AStar,499,LL,2.958199998829514
Prims,499,BMH,110.33970001153648
Prims,499,LL,378.3642000053078
